CustomerID,TransactionAfterStartDate(Days),RecentTransaction,TotalTransactions,CustomerLife(Days),DaysSinceLastTransaction,AvgDaysBetweenTransactions,AvgTransactionsPerMonth,AvgTransactionValue,MaxTransactionValue,MinTransactionValue,Revenue,ActiveMonths,InactiveMonths,NoOfWeekendTransactions,NoOfWeekdayTransactions,MaxGapBetweentransactions,Churner
18144,0,2011-12-02 12:46:00,12,365,7,33.18181818181818,1.2,67.18023255813954,232.0,7.5,2888.75,10,3,0.0,12.0,55,False
18156,4,2011-11-27 12:24:00,2,356,12,356.0,1.0,5.538032786885246,25.5,0.55,675.64,2,11,2.0,0.0,356,False
18172,84,2011-11-25 11:12:00,20,275,14,14.473684210526315,2.5,40.00888888888889,326.4,10.2,7561.68,8,5,0.0,20.0,62,False
18198,37,2011-12-05 14:49:00,17,332,3,20.75,1.5454545454545454,34.12301886792453,305.28000000000003,2.2,5425.56,11,2,1.0,16.0,56,False
18219,5,2011-12-07 11:43:00,10,366,2,40.666666666666664,1.25,18.155877192982455,50.0,5.04,2069.77,8,5,0.0,10.0,106,False
18223,15,2011-12-05 09:11:00,14,353,4,27.153846153846153,1.4,23.840220588235294,177.60000000000002,5.04,6484.54,10,3,2.0,12.0,47,False
18225,8,2011-12-06 13:27:00,12,361,2,32.81818181818182,1.2,20.46453531598513,138.72,1.95,5504.96,10,3,1.0,11.0,59,False
18226,36,2011-10-26 13:36:00,11,293,43,29.3,1.2222222222222223,21.603512396694217,101.76,1.45,5228.05,9,4,2.0,9.0,82,False
18229,0,2011-11-28 09:48:00,20,361,11,19.0,1.6666666666666667,44.37134146341464,272.0,8.5,7276.900000000001,12,1,3.0,17.0,36,False
18241,156,2011-11-30 12:10:00,17,208,9,13.0,2.4285714285714284,19.933557692307694,59.400000000000006,5.04,2073.09,7,6,0.0,17.0,41,False
18245,18,2011-12-02 14:48:00,7,347,6,57.833333333333336,1.4,14.668914285714285,39.8,4.5600000000000005,2567.06,5,8,1.0,6.0,142,False
18259,7,2011-11-15 12:34:00,3,341,24,170.5,1.0,55.68095238095239,135.0,12.600000000000001,2338.6000000000004,3,10,0.0,3.0,281,False
18283,36,2011-12-06 12:02:00,16,333,3,22.2,1.6,2.8366898470097355,20.8,0.29,2039.58,10,3,1.0,15.0,52,False
